"quantile","target_end_date","location","target","truth","value","model","window_size"
0.65,2020-12-12,"49","1 wk ahead cum death",1038,1019.23646036484,"QNA3",4
0.65,2020-12-12,"38","1 wk ahead cum death",1152,1105.86053855499,"QNA3",4
0.65,2020-12-12,"09","1 wk ahead cum death",5363,5369.6135194767,"QNA3",4
0.65,2020-12-12,"48","1 wk ahead cum death",24542,24081.4568375755,"QNA3",4
0.65,2020-12-12,"34","1 wk ahead cum death",17732,17710.4971406189,"QNA3",4
0.65,2020-12-12,"08","1 wk ahead cum death",3871,3672.87562057563,"QNA3",4
0.65,2020-12-12,"51","1 wk ahead cum death",4409,4390.89208368774,"QNA3",4
0.65,2020-12-12,"26","1 wk ahead cum death",11195,11092.3083171027,"QNA3",4
0.65,2020-12-12,"44","1 wk ahead cum death",1509,1490.41093865213,"QNA3",4
0.65,2020-12-12,"50","1 wk ahead cum death",95,90.1176138944288,"QNA3",4
0.65,2020-12-12,"36","1 wk ahead cum death",35504,35477.1714331777,"QNA3",4
0.65,2020-12-12,"39","1 wk ahead cum death",7477,7532.66177090968,"QNA3",4
0.65,2020-12-12,"54","1 wk ahead cum death",966,955.002104380803,"QNA3",4
0.65,2020-12-12,"28","1 wk ahead cum death",4180,4140.84773800462,"QNA3",4
0.65,2020-12-12,"15","1 wk ahead cum death",271,275.423882397822,"QNA3",4
0.65,2020-12-12,"30","1 wk ahead cum death",816,810.71174333744,"QNA3",4
0.65,2020-12-12,"US","1 wk ahead cum death",298158,296211.517174854,"QNA3",4
0.65,2020-12-12,"27","1 wk ahead cum death",4418,4441.32806808879,"QNA3",4
0.65,2020-12-12,"37","1 wk ahead cum death",5796,5873.75721328758,"QNA3",4
0.65,2020-12-12,"29","1 wk ahead cum death",4602,4639.68129828019,"QNA3",4
0.65,2020-12-12,"17","1 wk ahead cum death",15232,15067.6583737216,"QNA3",4
0.65,2020-12-12,"10","1 wk ahead cum death",815,815.967258355662,"QNA3",4
0.65,2020-12-12,"55","1 wk ahead cum death",4324,4307.79901115644,"QNA3",4
0.65,2020-12-12,"45","1 wk ahead cum death",4685,4711.72183607284,"QNA3",4
0.65,2020-12-12,"16","1 wk ahead cum death",1169,1146.77367556933,"QNA3",4
0.65,2020-12-12,"04","1 wk ahead cum death",7322,7288.53060421384,"QNA3",4
0.65,2020-12-12,"01","1 wk ahead cum death",4102,4185.46023757845,"QNA3",4
0.65,2020-12-12,"12","1 wk ahead cum death",19785,19871.5282163028,"QNA3",4
0.65,2020-12-12,"56","1 wk ahead cum death",321,322.32327803348,"QNA3",4
0.65,2020-12-12,"20","1 wk ahead cum death",2072,2052.46692719496,"QNA3",4
0.65,2020-12-12,"18","1 wk ahead cum death",6758,6760.38134359529,"QNA3",4
0.65,2020-12-12,"19","1 wk ahead cum death",3208,2882.88314629623,"QNA3",4
0.65,2020-12-12,"02","1 wk ahead cum death",176,173.85491771651,"QNA3",4
0.65,2020-12-12,"13","1 wk ahead cum death",10075,10217.0559184994,"QNA3",4
0.7,2020-12-12,"26","1 wk ahead cum death",11195,11114.0354937991,"QNA3",4
0.7,2020-12-12,"24","1 wk ahead cum death",5100,5064.04184505949,"QNA3",4
0.7,2020-12-12,"35","1 wk ahead cum death",1913,1945.54335790682,"QNA3",4
0.7,2020-12-12,"31","1 wk ahead cum death",1365,1342.07255294883,"QNA3",4
0.7,2020-12-12,"37","1 wk ahead cum death",5796,5883.41737307075,"QNA3",4
0.7,2020-12-12,"28","1 wk ahead cum death",4180,4147.55032233566,"QNA3",4
0.7,2020-12-12,"39","1 wk ahead cum death",7477,7551.2365575936,"QNA3",4
0.7,2020-12-12,"30","1 wk ahead cum death",816,812.58522941314,"QNA3",4
0.7,2020-12-12,"25","1 wk ahead cum death",11307,11347.4112806087,"QNA3",4
0.7,2020-12-12,"38","1 wk ahead cum death",1152,1107.87501562813,"QNA3",4
0.7,2020-12-12,"27","1 wk ahead cum death",4418,4451.77826406281,"QNA3",4
0.7,2020-12-12,"36","1 wk ahead cum death",35504,35491.6574405273,"QNA3",4
0.7,2020-12-12,"21","1 wk ahead cum death",2192,2274.11805143308,"QNA3",4
0.7,2020-12-12,"48","1 wk ahead cum death",24542,24135.5040381915,"QNA3",4
0.7,2020-12-12,"33","1 wk ahead cum death",600,607.029437605289,"QNA3",4
0.7,2020-12-12,"46","1 wk ahead cum death",1243,1244.54350404717,"QNA3",4
0.7,2020-12-12,"45","1 wk ahead cum death",4685,4719.65382027233,"QNA3",4
0.7,2020-12-12,"47","1 wk ahead cum death",5400,5368.78755724711,"QNA3",4
0.7,2020-12-12,"32","1 wk ahead cum death",2520,2485.99661889142,"QNA3",4
0.7,2020-12-12,"42","1 wk ahead cum death",12371,12207.2925572373,"QNA3",4
0.7,2020-12-12,"29","1 wk ahead cum death",4602,4654.18918540847,"QNA3",4
0.7,2020-12-12,"54","1 wk ahead cum death",966,959.549321308062,"QNA3",4
0.7,2020-12-12,"04","1 wk ahead cum death",7322,7306.44822734281,"QNA3",4
0.7,2020-12-12,"49","1 wk ahead cum death",1038,1022.12774210736,"QNA3",4
0.7,2020-12-12,"01","1 wk ahead cum death",4102,4195.31361076809,"QNA3",4
0.7,2020-12-12,"13","1 wk ahead cum death",10075,10225.9695496785,"QNA3",4
0.7,2020-12-12,"02","1 wk ahead cum death",176,177.617092560826,"QNA3",4
0.7,2020-12-12,"40","1 wk ahead cum death",2042,2057.33852032041,"QNA3",4
0.7,2020-12-12,"23","1 wk ahead cum death",257,268.614168955446,"QNA3",4
0.7,2020-12-12,"44","1 wk ahead cum death",1509,1490.52505816005,"QNA3",4
0.7,2020-12-12,"15","1 wk ahead cum death",271,276.290444841858,"QNA3",4
0.7,2020-12-12,"22","1 wk ahead cum death",6767,6760.86396535006,"QNA3",4
0.7,2020-12-12,"10","1 wk ahead cum death",815,817.790956974117,"QNA3",4
0.7,2020-12-12,"05","1 wk ahead cum death",2911,2867.41225098182,"QNA3",4
0.7,2020-12-12,"US","1 wk ahead cum death",298158,296478.860677707,"QNA3",4
0.7,2020-12-12,"08","1 wk ahead cum death",3871,3686.10349618745,"QNA3",4
0.7,2020-12-12,"09","1 wk ahead cum death",5363,5381.12470076525,"QNA3",4
0.7,2020-12-12,"34","1 wk ahead cum death",17732,17718.8894804608,"QNA3",4
0.7,2020-12-12,"12","1 wk ahead cum death",19785,19893.4915694655,"QNA3",4
0.7,2020-12-12,"06","1 wk ahead cum death",20977,20818.0036084674,"QNA3",4
0.7,2020-12-12,"17","1 wk ahead cum death",15232,15086.6358695575,"QNA3",4
0.7,2020-12-12,"56","1 wk ahead cum death",321,325.37728210807,"QNA3",4
0.7,2020-12-12,"50","1 wk ahead cum death",95,90.4830387509128,"QNA3",4
0.7,2020-12-12,"19","1 wk ahead cum death",3208,2890.57425780781,"QNA3",4
0.7,2020-12-12,"55","1 wk ahead cum death",4324,4320.48750766053,"QNA3",4
0.7,2020-12-12,"16","1 wk ahead cum death",1169,1154.12664870252,"QNA3",4
0.7,2020-12-12,"41","1 wk ahead cum death",1150,1159.14426552878,"QNA3",4
0.7,2020-12-12,"18","1 wk ahead cum death",6758,6775.57733514262,"QNA3",4
0.7,2020-12-12,"53","1 wk ahead cum death",2941,3138.53353031853,"QNA3",4
0.7,2020-12-12,"20","1 wk ahead cum death",2072,2064.85595446972,"QNA3",4
0.7,2020-12-12,"51","1 wk ahead cum death",4409,4399.95820284339,"QNA3",4
0.75,2020-12-12,"55","1 wk ahead cum death",4324,4334.36214189379,"QNA3",4
0.75,2020-12-12,"28","1 wk ahead cum death",4180,4155.83691493517,"QNA3",4
0.75,2020-12-12,"24","1 wk ahead cum death",5100,5069.12705542145,"QNA3",4
0.75,2020-12-12,"54","1 wk ahead cum death",966,965.113583006662,"QNA3",4
0.75,2020-12-12,"27","1 wk ahead cum death",4418,4463.65204362573,"QNA3",4
0.75,2020-12-12,"46","1 wk ahead cum death",1243,1247.49704911435,"QNA3",4
0.75,2020-12-12,"30","1 wk ahead cum death",816,815.658027114738,"QNA3",4
0.75,2020-12-12,"26","1 wk ahead cum death",11195,11140.1386152012,"QNA3",4
0.75,2020-12-12,"33","1 wk ahead cum death",600,609.599804390994,"QNA3",4
0.75,2020-12-12,"01","1 wk ahead cum death",4102,4208.1097242159,"QNA3",4
0.75,2020-12-12,"39","1 wk ahead cum death",7477,7569.49750937803,"QNA3",4
0.75,2020-12-12,"36","1 wk ahead cum death",35504,35507.821947075,"QNA3",4
0.75,2020-12-12,"25","1 wk ahead cum death",11307,11356.348415743,"QNA3",4
0.75,2020-12-12,"41","1 wk ahead cum death",1150,1164.71241202317,"QNA3",4
0.75,2020-12-12,"34","1 wk ahead cum death",17732,17730.6051707558,"QNA3",4
0.75,2020-12-12,"15","1 wk ahead cum death",271,276.900193208049,"QNA3",4
0.75,2020-12-12,"40","1 wk ahead cum death",2042,2064.12910439947,"QNA3",4
0.75,2020-12-12,"56","1 wk ahead cum death",321,327.176499287462,"QNA3",4
0.75,2020-12-12,"29","1 wk ahead cum death",4602,4669.55261893005,"QNA3",4
0.75,2020-12-12,"45","1 wk ahead cum death",4685,4727.96123635864,"QNA3",4
0.75,2020-12-12,"47","1 wk ahead cum death",5400,5383.27541783141,"QNA3",4
0.75,2020-12-12,"16","1 wk ahead cum death",1169,1161.2997238596,"QNA3",4
0.75,2020-12-12,"42","1 wk ahead cum death",12371,12231.4432369904,"QNA3",4
0.75,2020-12-12,"22","1 wk ahead cum death",6767,6766.34134152358,"QNA3",4
0.75,2020-12-12,"35","1 wk ahead cum death",1913,1949.30026722105,"QNA3",4
0.75,2020-12-12,"31","1 wk ahead cum death",1365,1347.12598348624,"QNA3",4
0.75,2020-12-12,"38","1 wk ahead cum death",1152,1109.81287197944,"QNA3",4
0.75,2020-12-12,"US","1 wk ahead cum death",298158,296738.384709664,"QNA3",4
0.75,2020-12-12,"18","1 wk ahead cum death",6758,6790.39197288023,"QNA3",4
0.75,2020-12-12,"04","1 wk ahead cum death",7322,7322.55901853637,"QNA3",4
0.75,2020-12-12,"37","1 wk ahead cum death",5796,5895.12067336193,"QNA3",4
0.75,2020-12-12,"17","1 wk ahead cum death",15232,15111.5638442221,"QNA3",4
0.75,2020-12-12,"02","1 wk ahead cum death",176,180.931907863493,"QNA3",4
0.75,2020-12-12,"23","1 wk ahead cum death",257,269.828468662079,"QNA3",4
0.75,2020-12-12,"06","1 wk ahead cum death",20977,20859.1369645187,"QNA3",4
0.75,2020-12-12,"32","1 wk ahead cum death",2520,2494.54897827515,"QNA3",4
0.75,2020-12-12,"50","1 wk ahead cum death",95,90.9897906979388,"QNA3",4
0.75,2020-12-12,"05","1 wk ahead cum death",2911,2877.63514032243,"QNA3",4
0.75,2020-12-12,"19","1 wk ahead cum death",3208,2899.95755461078,"QNA3",4
0.75,2020-12-12,"48","1 wk ahead cum death",24542,24196.3262875143,"QNA3",4
0.75,2020-12-12,"21","1 wk ahead cum death",2192,2284.87465696623,"QNA3",4
0.75,2020-12-12,"09","1 wk ahead cum death",5363,5391.78060556245,"QNA3",4
0.75,2020-12-12,"53","1 wk ahead cum death",2941,3147.4676578192,"QNA3",4
0.75,2020-12-12,"12","1 wk ahead cum death",19785,19921.3527045017,"QNA3",4
0.75,2020-12-12,"08","1 wk ahead cum death",3871,3697.98881932921,"QNA3",4
0.75,2020-12-12,"44","1 wk ahead cum death",1509,1494.27211878368,"QNA3",4
0.75,2020-12-12,"51","1 wk ahead cum death",4409,4408.57021415889,"QNA3",4
0.75,2020-12-12,"20","1 wk ahead cum death",2072,2075.96900791127,"QNA3",4
0.75,2020-12-12,"49","1 wk ahead cum death",1038,1025.83233032995,"QNA3",4
0.75,2020-12-12,"10","1 wk ahead cum death",815,819.291814756794,"QNA3",4
0.75,2020-12-12,"13","1 wk ahead cum death",10075,10235.6688169677,"QNA3",4
0.8,2020-12-12,"54","1 wk ahead cum death",966,971.067396732117,"QNA3",4
0.8,2020-12-12,"46","1 wk ahead cum death",1243,1251.14707057051,"QNA3",4
0.8,2020-12-12,"42","1 wk ahead cum death",12371,12258.4653231032,"QNA3",4
0.8,2020-12-12,"41","1 wk ahead cum death",1150,1169.76218220697,"QNA3",4
0.8,2020-12-12,"38","1 wk ahead cum death",1152,1112.19265882095,"QNA3",4
0.8,2020-12-12,"39","1 wk ahead cum death",7477,7591.44324748636,"QNA3",4
0.8,2020-12-12,"40","1 wk ahead cum death",2042,2072.36773341544,"QNA3",4
0.8,2020-12-12,"56","1 wk ahead cum death",321,329.539002582064,"QNA3",4
0.8,2020-12-12,"44","1 wk ahead cum death",1509,1497.28126854615,"QNA3",4
0.8,2020-12-12,"02","1 wk ahead cum death",176,185.12369416231,"QNA3",4
0.8,2020-12-12,"29","1 wk ahead cum death",4602,4687.52117754176,"QNA3",4
0.8,2020-12-12,"55","1 wk ahead cum death",4324,4347.95912237254,"QNA3",4
0.8,2020-12-12,"50","1 wk ahead cum death",95,91.5440882999431,"QNA3",4
0.8,2020-12-12,"01","1 wk ahead cum death",4102,4222.19684396568,"QNA3",4
0.8,2020-12-12,"05","1 wk ahead cum death",2911,2889.02175877045,"QNA3",4
0.8,2020-12-12,"15","1 wk ahead cum death",271,277.449681007253,"QNA3",4
0.8,2020-12-12,"24","1 wk ahead cum death",5100,5074.47576083002,"QNA3",4
0.8,2020-12-12,"US","1 wk ahead cum death",298158,297031.025411062,"QNA3",4
0.8,2020-12-12,"45","1 wk ahead cum death",4685,4737.69443212626,"QNA3",4
0.8,2020-12-12,"04","1 wk ahead cum death",7322,7340.69641694906,"QNA3",4
0.8,2020-12-12,"30","1 wk ahead cum death",816,818.360038934105,"QNA3",4
0.8,2020-12-12,"17","1 wk ahead cum death",15232,15144.3220061566,"QNA3",4
0.8,2020-12-12,"26","1 wk ahead cum death",11195,11173.4205568225,"QNA3",4
0.8,2020-12-12,"47","1 wk ahead cum death",5400,5399.93192614618,"QNA3",4
0.8,2020-12-12,"06","1 wk ahead cum death",20977,20906.090019393,"QNA3",4
0.8,2020-12-12,"36","1 wk ahead cum death",35504,35524.8434181142,"QNA3",4
0.8,2020-12-12,"25","1 wk ahead cum death",11307,11367.1718086645,"QNA3",4
0.8,2020-12-12,"32","1 wk ahead cum death",2520,2502.48769654422,"QNA3",4
0.8,2020-12-12,"27","1 wk ahead cum death",4418,4477.94141611195,"QNA3",4
0.8,2020-12-12,"21","1 wk ahead cum death",2192,2296.76319571793,"QNA3",4
0.8,2020-12-12,"31","1 wk ahead cum death",1365,1351.46771020538,"QNA3",4
0.8,2020-12-12,"18","1 wk ahead cum death",6758,6804.5329881905,"QNA3",4
0.8,2020-12-12,"33","1 wk ahead cum death",600,612.417721184696,"QNA3",4
0.8,2020-12-12,"48","1 wk ahead cum death",24542,24256.1717007264,"QNA3",4
0.8,2020-12-12,"08","1 wk ahead cum death",3871,3713.25814545471,"QNA3",4
0.8,2020-12-12,"51","1 wk ahead cum death",4409,4419.008936443,"QNA3",4
0.8,2020-12-12,"19","1 wk ahead cum death",3208,2908.95575025987,"QNA3",4
0.8,2020-12-12,"20","1 wk ahead cum death",2072,2092.03004813146,"QNA3",4
0.8,2020-12-12,"16","1 wk ahead cum death",1169,1168.80473619947,"QNA3",4
0.8,2020-12-12,"22","1 wk ahead cum death",6767,6774.23904601075,"QNA3",4
0.8,2020-12-12,"09","1 wk ahead cum death",5363,5404.65135312004,"QNA3",4
0.8,2020-12-12,"53","1 wk ahead cum death",2941,3157.13225932925,"QNA3",4
0.8,2020-12-12,"28","1 wk ahead cum death",4180,4166.24765764884,"QNA3",4
0.8,2020-12-12,"49","1 wk ahead cum death",1038,1029.88268126038,"QNA3",4
0.8,2020-12-12,"37","1 wk ahead cum death",5796,5904.95754760978,"QNA3",4
0.8,2020-12-12,"23","1 wk ahead cum death",257,271.185587685977,"QNA3",4
0.8,2020-12-12,"34","1 wk ahead cum death",17732,17740.3689832056,"QNA3",4
0.8,2020-12-12,"13","1 wk ahead cum death",10075,10247.2537407617,"QNA3",4
0.8,2020-12-12,"10","1 wk ahead cum death",815,821.621554106185,"QNA3",4
0.8,2020-12-12,"12","1 wk ahead cum death",19785,19944.9471957391,"QNA3",4
0.8,2020-12-12,"35","1 wk ahead cum death",1913,1954.81407754981,"QNA3",4
0.85,2020-12-12,"50","1 wk ahead cum death",95,92.3861925651013,"QNA3",4
0.85,2020-12-12,"48","1 wk ahead cum death",24542,24331.9701110156,"QNA3",4
0.85,2020-12-12,"42","1 wk ahead cum death",12371,12292.5163999699,"QNA3",4
0.85,2020-12-12,"44","1 wk ahead cum death",1509,1499.32272996768,"QNA3",4
0.85,2020-12-12,"47","1 wk ahead cum death",5400,5419.79724494897,"QNA3",4
0.85,2020-12-12,"46","1 wk ahead cum death",1243,1253.25519085141,"QNA3",4
0.85,2020-12-12,"49","1 wk ahead cum death",1038,1033.74136540608,"QNA3",4
0.85,2020-12-12,"25","1 wk ahead cum death",11307,11378.9635344579,"QNA3",4
0.85,2020-12-12,"54","1 wk ahead cum death",966,979.156808544738,"QNA3",4
0.85,2020-12-12,"45","1 wk ahead cum death",4685,4748.47442148025,"QNA3",4
0.85,2020-12-12,"56","1 wk ahead cum death",321,332.396333611559,"QNA3",4
0.85,2020-12-12,"US","1 wk ahead cum death",298158,297352.536142575,"QNA3",4
0.85,2020-12-12,"26","1 wk ahead cum death",11195,11219.166515483,"QNA3",4
0.85,2020-12-12,"33","1 wk ahead cum death",600,614.856870216734,"QNA3",4
0.85,2020-12-12,"55","1 wk ahead cum death",4324,4365.38576399945,"QNA3",4
0.85,2020-12-12,"10","1 wk ahead cum death",815,824.46203072296,"QNA3",4
0.85,2020-12-12,"22","1 wk ahead cum death",6767,6782.30280832887,"QNA3",4
0.85,2020-12-12,"05","1 wk ahead cum death",2911,2905.04850605813,"QNA3",4
0.85,2020-12-12,"28","1 wk ahead cum death",4180,4179.05229111583,"QNA3",4
0.85,2020-12-12,"24","1 wk ahead cum death",5100,5082.57230756136,"QNA3",4
0.85,2020-12-12,"31","1 wk ahead cum death",1365,1356.42516169264,"QNA3",4
0.85,2020-12-12,"53","1 wk ahead cum death",2941,3168.11864217711,"QNA3",4
0.85,2020-12-12,"27","1 wk ahead cum death",4418,4491.65607421372,"QNA3",4
0.85,2020-12-12,"08","1 wk ahead cum death",3871,3732.29307998246,"QNA3",4
0.85,2020-12-12,"51","1 wk ahead cum death",4409,4433.30479151797,"QNA3",4
0.85,2020-12-12,"12","1 wk ahead cum death",19785,19972.8366514671,"QNA3",4
0.85,2020-12-12,"23","1 wk ahead cum death",257,273.177454121869,"QNA3",4
0.85,2020-12-12,"29","1 wk ahead cum death",4602,4710.17904091138,"QNA3",4
0.85,2020-12-12,"36","1 wk ahead cum death",35504,35544.0854057297,"QNA3",4
0.85,2020-12-12,"19","1 wk ahead cum death",3208,2918.37447533536,"QNA3",4
0.85,2020-12-12,"32","1 wk ahead cum death",2520,2511.75514738331,"QNA3",4
0.85,2020-12-12,"15","1 wk ahead cum death",271,278.564173277604,"QNA3",4
0.85,2020-12-12,"35","1 wk ahead cum death",1913,1960.5928443309,"QNA3",4
0.85,2020-12-12,"21","1 wk ahead cum death",2192,2309.39653903266,"QNA3",4
0.85,2020-12-12,"38","1 wk ahead cum death",1152,1115.98609221986,"QNA3",4
0.85,2020-12-12,"13","1 wk ahead cum death",10075,10263.2807769931,"QNA3",4
0.85,2020-12-12,"34","1 wk ahead cum death",17732,17755.2055198997,"QNA3",4
0.85,2020-12-12,"17","1 wk ahead cum death",15232,15188.904587393,"QNA3",4
0.85,2020-12-12,"40","1 wk ahead cum death",2042,2080.90397906475,"QNA3",4
0.85,2020-12-12,"20","1 wk ahead cum death",2072,2109.82357747451,"QNA3",4
0.85,2020-12-12,"06","1 wk ahead cum death",20977,20949.5765063292,"QNA3",4
0.85,2020-12-12,"16","1 wk ahead cum death",1169,1177.56515635234,"QNA3",4
0.85,2020-12-12,"09","1 wk ahead cum death",5363,5417.75833572513,"QNA3",4
0.85,2020-12-12,"18","1 wk ahead cum death",6758,6823.1888896653,"QNA3",4
0.85,2020-12-12,"39","1 wk ahead cum death",7477,7616.33010490874,"QNA3",4
0.85,2020-12-12,"01","1 wk ahead cum death",4102,4234.81556394361,"QNA3",4
0.85,2020-12-12,"30","1 wk ahead cum death",816,821.977864170278,"QNA3",4
0.85,2020-12-12,"37","1 wk ahead cum death",5796,5919.65032714111,"QNA3",4
0.85,2020-12-12,"41","1 wk ahead cum death",1150,1175.45399050986,"QNA3",4
0.85,2020-12-12,"02","1 wk ahead cum death",176,188.80058801466,"QNA3",4
0.85,2020-12-12,"04","1 wk ahead cum death",7322,7361.00313941614,"QNA3",4
0.9,2020-12-12,"13","1 wk ahead cum death",10075,10276.6274608105,"QNA3",4
0.9,2020-12-12,"19","1 wk ahead cum death",3208,2928.3718248938,"QNA3",4
0.9,2020-12-12,"20","1 wk ahead cum death",2072,2134.14598813266,"QNA3",4
0.9,2020-12-12,"06","1 wk ahead cum death",20977,21009.7387883399,"QNA3",4
0.9,2020-12-12,"51","1 wk ahead cum death",4409,4450.59204121835,"QNA3",4
0.9,2020-12-12,"12","1 wk ahead cum death",19785,20014.8007655287,"QNA3",4
0.9,2020-12-12,"29","1 wk ahead cum death",4602,4740.13598550409,"QNA3",4
0.9,2020-12-12,"05","1 wk ahead cum death",2911,2920.93574080266,"QNA3",4
0.9,2020-12-12,"15","1 wk ahead cum death",271,280.186484333928,"QNA3",4
0.9,2020-12-12,"44","1 wk ahead cum death",1509,1499.56200713163,"QNA3",4
0.9,2020-12-12,"46","1 wk ahead cum death",1243,1259.33999139265,"QNA3",4
0.9,2020-12-12,"28","1 wk ahead cum death",4180,4193.75032236735,"QNA3",4
0.9,2020-12-12,"24","1 wk ahead cum death",5100,5093.04010047204,"QNA3",4
0.9,2020-12-12,"42","1 wk ahead cum death",12371,12329.7822421284,"QNA3",4
0.9,2020-12-12,"08","1 wk ahead cum death",3871,3757.86482534537,"QNA3",4
0.9,2020-12-12,"45","1 wk ahead cum death",4685,4764.09452788314,"QNA3",4
0.9,2020-12-12,"48","1 wk ahead cum death",24542,24409.3006230291,"QNA3",4
0.9,2020-12-12,"40","1 wk ahead cum death",2042,2089.75158655038,"QNA3",4
0.9,2020-12-12,"26","1 wk ahead cum death",11195,11273.009977532,"QNA3",4
0.9,2020-12-12,"33","1 wk ahead cum death",600,619.254816638205,"QNA3",4
0.9,2020-12-12,"36","1 wk ahead cum death",35504,35578.5261667301,"QNA3",4
0.9,2020-12-12,"01","1 wk ahead cum death",4102,4250.83410360287,"QNA3",4
0.9,2020-12-12,"25","1 wk ahead cum death",11307,11391.9341605069,"QNA3",4
0.9,2020-12-12,"39","1 wk ahead cum death",7477,7648.37128255917,"QNA3",4
0.9,2020-12-12,"09","1 wk ahead cum death",5363,5441.53214930143,"QNA3",4
0.9,2020-12-12,"21","1 wk ahead cum death",2192,2325.90256861211,"QNA3",4
0.9,2020-12-12,"38","1 wk ahead cum death",1152,1120.95056295538,"QNA3",4
0.9,2020-12-12,"53","1 wk ahead cum death",2941,3184.35251650256,"QNA3",4
0.9,2020-12-12,"27","1 wk ahead cum death",4418,4510.17891912173,"QNA3",4
0.9,2020-12-12,"30","1 wk ahead cum death",816,826.950213517102,"QNA3",4
0.9,2020-12-12,"37","1 wk ahead cum death",5796,5936.99292664931,"QNA3",4
0.9,2020-12-12,"16","1 wk ahead cum death",1169,1187.88781435415,"QNA3",4
0.9,2020-12-12,"23","1 wk ahead cum death",257,275.29008423116,"QNA3",4
0.9,2020-12-12,"47","1 wk ahead cum death",5400,5443.42312609709,"QNA3",4
0.9,2020-12-12,"10","1 wk ahead cum death",815,826.937620239032,"QNA3",4
0.9,2020-12-12,"22","1 wk ahead cum death",6767,6794.37202761354,"QNA3",4
0.9,2020-12-12,"50","1 wk ahead cum death",95,93.1387539986588,"QNA3",4
0.9,2020-12-12,"54","1 wk ahead cum death",966,988.471334599152,"QNA3",4
0.9,2020-12-12,"35","1 wk ahead cum death",1913,1968.24709014115,"QNA3",4
0.9,2020-12-12,"49","1 wk ahead cum death",1038,1038.50135932393,"QNA3",4
0.9,2020-12-12,"41","1 wk ahead cum death",1150,1183.98170075295,"QNA3",4
0.9,2020-12-12,"17","1 wk ahead cum death",15232,15236.1182237144,"QNA3",4
0.9,2020-12-12,"34","1 wk ahead cum death",17732,17769.6629284606,"QNA3",4
0.9,2020-12-12,"56","1 wk ahead cum death",321,335.933567983519,"QNA3",4
0.9,2020-12-12,"02","1 wk ahead cum death",176,193.650000752786,"QNA3",4
0.9,2020-12-12,"32","1 wk ahead cum death",2520,2522.72187041112,"QNA3",4
0.9,2020-12-12,"04","1 wk ahead cum death",7322,7393.89125920962,"QNA3",4
