"target_end_date","location","target","model","location_name","ae","wgt_iw","wgt_pen_u","wgt_pen_l","wis"
2020-12-26,"37","4 wk ahead inc death","COVIDhub-ensemble","North Carolina",164,18.4604347826087,0,88.0869565217391,106.547391304348
2020-12-26,"38","4 wk ahead inc death","COVIDhub-ensemble","North Dakota",69,6.45130434782609,0,44.4782608695652,50.9295652173913
2020-12-26,"39","4 wk ahead inc death","COVIDhub-ensemble","Ohio",498,41.2313043478261,0,320.347826086957,361.579130434783
2020-12-26,"40","4 wk ahead inc death","COVIDhub-ensemble","Oklahoma",152,11.9926086956522,0,109.04347826087,121.036086956522
2020-12-26,"41","4 wk ahead inc death","COVIDhub-ensemble","Oregon",122,10.6913043478261,0,80.8695652173913,91.5608695652174
2020-12-26,"42","4 wk ahead inc death","COVIDhub-ensemble","Pennsylvania",782,53.8117391304348,0,652.086956521739,705.898695652174
2020-12-26,"44","4 wk ahead inc death","COVIDhub-ensemble","Rhode Island",58,5.62304347826087,0,36.2608695652174,41.8839130434783
2020-12-26,"45","4 wk ahead inc death","COVIDhub-ensemble","South Carolina",49,8.96086956521739,0,21.6086956521739,30.5695652173913
2020-12-26,"46","4 wk ahead inc death","COVIDhub-ensemble","South Dakota",128,9.62086956521739,0,86.9565217391304,96.5773913043478
2020-12-26,"47","4 wk ahead inc death","COVIDhub-ensemble","Tennessee",352,20.045652173913,0,280.608695652174,300.654347826087
2020-12-26,"48","4 wk ahead inc death","COVIDhub-ensemble","Texas",1002,46.0739130434783,0,808.086956521739,854.160869565217
2020-12-26,"49","4 wk ahead inc death","COVIDhub-ensemble","Utah",78,7.2404347826087,0,54.6086956521739,61.8491304347826
2020-12-26,"50","4 wk ahead inc death","COVIDhub-ensemble","Vermont",4,1.08391304347826,0,0.956521739130435,2.0404347826087
2020-12-26,"51","4 wk ahead inc death","COVIDhub-ensemble","Virginia",164,12.9486956521739,0,115.565217391304,128.513913043478
2020-12-26,"53","4 wk ahead inc death","COVIDhub-ensemble","Washington",171,13.9139130434783,0,123.695652173913,137.609565217391
2020-12-26,"54","4 wk ahead inc death","COVIDhub-ensemble","West Virginia",102,9.01521739130435,0,70.2608695652174,79.2760869565217
